iso3,year,education,energy,health,housing_living,research_innovation,security_stability,composite
ZAF,2010,0.47592469194012565,1.355269768543898,-0.09021631257280396,0.4148935299779287,0.042339129839738476,-1.4306696980579054,0.1279235182784969
ZAF,2011,0.3944119892980331,1.3832214630081796,0.19539663502862148,0.44933374288322636,0.003121918996957851,-1.360366134491837,0.17751993578719685
ZAF,2012,0.4176411164752917,1.392727904541883,0.34806417627403263,0.4832882297899681,0.012798470621625535,-1.4155978173841137,0.20648701338644782
ZAF,2013,0.4648652805796576,1.3921291735594494,0.39284472018827477,0.5167287490371932,0.031505132049056306,-1.4841330336171388,0.2189900036327487
ZAF,2014,0.4704173258933641,1.4077163173770413,0.6499669993041738,0.5496856488691918,0.14526264477783596,-1.546167357749374,0.2794802630787055
ZAF,2015,0.5353925262395586,1.3713864522994041,0.8359917090334374,0.5607794984473526,0.22959565742003724,-1.6081555782800732,0.3208317108599528
ZAF,2016,0.44930996404981727,1.344570343863176,0.8439641147555872,0.571492423565335,0.1870930658587408,-1.6283470169290262,0.29468048252727164
ZAF,2017,0.545154715822672,1.3491197580861767,0.825286802720067,0.5818282301150086,0.21058460798959133,-1.7723100695643679,0.2899440075281913
ZAF,2018,0.6160203589102154,1.3389656200360094,0.8482105586660225,0.5918000065663005,0.09598557820625836,-1.8126941911057306,0.2797146552131792
ZAF,2019,0.7673459889596446,1.3198474791793267,0.9795598036540902,0.596872299271753,-0.010281729586981814,-1.8072595640366387,0.3076807129068656
ZAF,2020,0.604898633638231,1.3049421847066696,1.2240571768879638,0.6016135290182271,-0.023053060410196002,-1.6121993418916631,0.35004318699153875
ZAF,2021,0.4170650172377366,1.3185002428450032,1.081959055397419,0.606222807554403,0.31143232911513086,-2.1651482322959636,0.2616718699756216
ZAF,2022,0.4946260980658856,1.2492550381497758,1.2893616743914218,0.6105086977298774,0.30816139673324183,-2.3579429300136705,0.26566166250942197
ZAF,2023,0.5113319279060261,1.2496351764461109,1.2065674259739625,0.6144909751332754,0.28974890422292016,-2.3579429300136705,0.25230524661143744
ZAF,2024,0.535947763553507,1.2496351764461109,1.1242759842556815,0.6181732903460928,0.2993795601871048,-2.3579429300136705,0.24491147412913775
